"date","CDU/CSU","SPD","Die Linke/PDS","AfD","Bündnis 90/Die Grünen","FDP"
"2013-1-01",41,26.6818181818182,6.95454545454545,NA,13.9545454545455,3.95454545454545
"2013-2-01",40.3684210526316,27.2105263157895,6.55263157894737,NA,14.9473684210526,4.26315789473684
"2013-3-01",39.8333333333333,26.2619047619048,7.33333333333333,NA,15.2619047619048,4.71428571428571
"2013-4-01",39.9130434782609,25.8260869565217,7.1304347826087,3.04166666666667,14.4782608695652,4.80434782608696
"2013-5-01",39.5217391304348,25.8260869565217,7.1304347826087,2.84782608695652,14,4.26086956521739
"2013-6-01",40.55,25.2,7.25,2.44444444444444,14,4.6
"2013-7-01",40.5,24.9772727272727,7.40909090909091,2.475,13.5227272727273,4.79545454545455
"2013-8-01",40.304347826087,24.6739130434783,7.93478260869565,2.61111111111111,12.7826086956522,5.43478260869565
"2013-9-01",40.0238095238095,26.047619047619,8.83333333333333,3.78571428571429,9.71428571428571,5.04761904761905
"2013-10-01",42.2222222222222,25.3055555555556,9.02777777777778,5.25,8.83333333333333,3.55555555555556
"2013-11-01",41.4473684210526,25.1052631578947,9.28947368421053,4.73684210526316,9.68421052631579,3.44736842105263
"2013-12-01",42.1428571428571,25.1071428571429,9.28571428571429,4.42857142857143,9.53571428571429,3.75
"2014-1-01",41.4473684210526,25.0263157894737,9.23684210526316,4.31578947368421,9.47368421052632,4.31578947368421
"2014-2-01",40.8823529411765,24.5882352941176,9.61764705882353,4.91176470588235,10,4.05882352941176
"2014-3-01",41.2105263157895,24.2631578947368,9.63157894736842,4.97368421052632,10.1578947368421,3.78947368421053
"2014-4-01",40.8947368421053,24.3947368421053,9.57894736842105,5.36842105263158,10.0263157894737,4.07894736842105
"2014-5-01",39.7352941176471,24.6764705882353,9.52941176470588,5.64705882352941,10.3823529411765,4.11764705882353
"2014-6-01",39.4210526315789,24.6578947368421,9.07894736842105,6.44736842105263,10.5263157894737,3.71052631578947
"2014-7-01",40.6944444444444,24.4722222222222,9.13888888888889,5.30555555555556,10.4166666666667,3.33333333333333
"2014-8-01",41.5555555555556,25.3611111111111,9.05555555555556,4.86111111111111,9.72222222222222,3.27777777777778
